Logging results to [1m/home/ros/vonduke-builds/AKSUMAEL/runs/detect/data/models/aksumael_mc[0m
      Epoch    GPU_mem   box_loss   cls_loss   dfl_loss  Instances       Size

[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 12% ━╸────────── 113/892 6.4it/s 18.6s<2:01
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 12% ━╸────────── 114/892 6.6it/s 18.8s<1:58
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 12% ━╸────────── 115/892 6.7it/s 18.9s<1:56
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 13% ━╸────────── 116/892 6.6it/s 19.1s<1:57
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 13% ━╸────────── 117/892 6.5it/s 19.2s<1:59
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 13% ━╸────────── 118/892 6.2it/s 19.4s<2:05
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 13% ━╸────────── 119/892 6.5it/s 19.6s<1:58
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 13% ━╸────────── 120/892 6.7it/s 19.7s<1:55
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 13% ━╸────────── 121/892 6.6it/s 19.8s<1:57
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 13% ━╸────────── 122/892 6.4it/s 20.0s<2:00
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 13% ━╸────────── 123/892 6.1it/s 20.2s<2:06
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 13% ━╸────────── 124/892 6.0it/s 20.4s<2:09
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 14% ━╸────────── 125/892 6.3it/s 20.5s<2:01
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 14% ━╸────────── 126/892 6.6it/s 20.7s<1:56
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 14% ━╸────────── 127/892 6.9it/s 20.8s<1:51
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 14% ━╸────────── 128/892 7.1it/s 20.9s<1:48
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 14% ━╸────────── 129/892 7.2it/s 21.1s<1:46
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 14% ━╸────────── 130/892 7.0it/s 21.2s<1:49
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 14% ━╸────────── 131/892 6.4it/s 21.4s<1:59
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 14% ━╸────────── 132/892 6.0it/s 21.6s<2:08
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 14% ━╸────────── 133/892 5.5it/s 21.8s<2:17
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 15% ━╸────────── 134/892 5.4it/s 22.0s<2:20
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 15% ━╸────────── 135/892 5.5it/s 22.2s<2:18
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 15% ━╸────────── 136/892 5.4it/s 22.4s<2:20
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 15% ━╸────────── 137/892 5.6it/s 22.6s<2:15
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 15% ━╸────────── 138/892 6.2it/s 22.7s<2:02
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 15% ━╸────────── 139/892 6.0it/s 22.9s<2:06
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 15% ━╸────────── 140/892 5.7it/s 23.1s<2:12
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 15% ━╸────────── 141/892 5.6it/s 23.3s<2:14
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 15% ━╸────────── 142/892 5.6it/s 23.4s<2:14
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 16% ━╸────────── 143/892 5.8it/s 23.6s<2:09
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 16% ━╸────────── 144/892 5.8it/s 23.8s<2:10
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 16% ━╸────────── 145/892 5.8it/s 23.9s<2:09
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 16% ━╸────────── 146/892 6.0it/s 24.1s<2:05
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 16% ━╸────────── 147/892 5.8it/s 24.3s<2:08
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 16% ━╸────────── 148/892 5.6it/s 24.5s<2:13
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 16% ━━────────── 149/892 5.6it/s 24.7s<2:12
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 16% ━━────────── 150/892 5.5it/s 24.8s<2:14
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 16% ━━────────── 151/892 5.6it/s 25.0s<2:13
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 17% ━━────────── 152/892 5.7it/s 25.2s<2:11
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 17% ━━────────── 153/892 5.9it/s 25.3s<2:05
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 17% ━━────────── 154/892 4.9it/s 25.7s<2:30
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 17% ━━────────── 155/892 4.0it/s 26.3s<3:06
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 17% ━━────────── 156/892 3.6it/s 26.7s<3:25
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 17% ━━────────── 157/892 3.4it/s 27.0s<3:36
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 17% ━━────────── 158/892 4.5it/s 27.1s<2:41
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 17% ━━────────── 159/892 5.4it/s 27.3s<2:17
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 17% ━━────────── 160/892 5.5it/s 27.5s<2:13
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 18% ━━────────── 161/892 5.4it/s 27.6s<2:15
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 18% ━━────────── 162/892 5.9it/s 27.8s<2:04
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 18% ━━────────── 163/892 6.0it/s 27.9s<2:01
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 18% ━━────────── 164/892 6.2it/s 28.1s<1:57
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 18% ━━────────── 165/892 6.2it/s 28.3s<1:57
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 18% ━━────────── 166/892 6.4it/s 28.4s<1:53
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 18% ━━────────── 167/892 6.6it/s 28.5s<1:50
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 18% ━━────────── 168/892 6.5it/s 28.7s<1:51
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 18% ━━────────── 169/892 6.7it/s 28.8s<1:49
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 19% ━━────────── 170/892 6.9it/s 29.0s<1:45
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 19% ━━────────── 171/892 6.9it/s 29.1s<1:45
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 19% ━━────────── 172/892 6.6it/s 29.3s<1:48
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 19% ━━────────── 173/892 6.6it/s 29.4s<1:48
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 19% ━━────────── 174/892 6.3it/s 29.6s<1:54
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 19% ━━────────── 175/892 6.3it/s 29.8s<1:55
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 19% ━━────────── 176/892 6.6it/s 29.9s<1:49
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 19% ━━────────── 177/892 6.7it/s 30.1s<1:46
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 19% ━━────────── 178/892 6.4it/s 30.2s<1:52
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 20% ━━────────── 179/892 6.2it/s 30.4s<1:54
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 20% ━━────────── 180/892 6.1it/s 30.6s<1:57
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 20% ━━────────── 181/892 6.1it/s 30.7s<1:56
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 20% ━━────────── 182/892 6.0it/s 30.9s<1:57
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 20% ━━────────── 183/892 6.3it/s 31.1s<1:53
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 20% ━━────────── 184/892 6.8it/s 31.2s<1:44
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 20% ━━────────── 185/892 6.8it/s 31.3s<1:44
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 20% ━━╸───────── 186/892 6.8it/s 31.5s<1:44
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 20% ━━╸───────── 187/892 6.6it/s 31.6s<1:47
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 21% ━━╸───────── 188/892 6.4it/s 31.8s<1:49
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 21% ━━╸───────── 189/892 6.2it/s 32.0s<1:53
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 21% ━━╸───────── 190/892 6.4it/s 32.1s<1:50
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 21% ━━╸───────── 191/892 6.4it/s 32.3s<1:49
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 21% ━━╸───────── 192/892 6.5it/s 32.4s<1:48
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 21% ━━╸───────── 193/892 6.5it/s 32.6s<1:47
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 21% ━━╸───────── 194/892 6.4it/s 32.8s<1:49
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 21% ━━╸───────── 195/892 6.4it/s 32.9s<1:49
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 21% ━━╸───────── 196/892 6.4it/s 33.1s<1:48
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 22% ━━╸───────── 197/892 6.5it/s 33.2s<1:48
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 22% ━━╸───────── 198/892 6.5it/s 33.4s<1:47
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 22% ━━╸───────── 199/892 6.4it/s 33.5s<1:48
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 22% ━━╸───────── 200/892 6.4it/s 33.7s<1:48
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 22% ━━╸───────── 201/892 6.5it/s 33.8s<1:47
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 22% ━━╸───────── 202/892 6.4it/s 34.0s<1:47
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 22% ━━╸───────── 203/892 5.6it/s 34.3s<2:03
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 22% ━━╸───────── 204/892 4.6it/s 34.7s<2:30
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 22% ━━╸───────── 205/892 5.1it/s 34.9s<2:14
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 23% ━━╸───────── 206/892 5.5it/s 35.0s<2:05
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 23% ━━╸───────── 207/892 5.7it/s 35.2s<2:00
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 23% ━━╸───────── 208/892 6.0it/s 35.3s<1:54
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 23% ━━╸───────── 209/892 6.2it/s 35.5s<1:49
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 23% ━━╸───────── 210/892 6.4it/s 35.6s<1:47
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 23% ━━╸───────── 211/892 6.5it/s 35.8s<1:45
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 23% ━━╸───────── 212/892 6.6it/s 35.9s<1:43
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 23% ━━╸───────── 213/892 6.7it/s 36.1s<1:41
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 23% ━━╸───────── 214/892 5.6it/s 36.4s<2:00
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 24% ━━╸───────── 215/892 4.5it/s 36.9s<2:30
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 24% ━━╸───────── 216/892 4.2it/s 37.2s<2:39
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 24% ━━╸───────── 217/892 4.9it/s 37.3s<2:17
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 24% ━━╸───────── 218/892 5.2it/s 37.5s<2:09
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 24% ━━╸───────── 219/892 5.5it/s 37.7s<2:02
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 24% ━━╸───────── 220/892 5.8it/s 37.8s<1:56
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 24% ━━╸───────── 221/892 6.0it/s 38.0s<1:52
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 24% ━━╸───────── 222/892 6.1it/s 38.1s<1:49
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 25% ━━━───────── 223/892 6.2it/s 38.3s<1:48
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 25% ━━━───────── 224/892 6.3it/s 38.4s<1:45
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 25% ━━━───────── 225/892 6.5it/s 38.6s<1:43
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 25% ━━━───────── 226/892 6.4it/s 38.8s<1:45
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 25% ━━━───────── 227/892 6.4it/s 38.9s<1:44
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 25% ━━━───────── 228/892 6.5it/s 39.1s<1:41
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 25% ━━━───────── 229/892 6.6it/s 39.2s<1:41
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 25% ━━━───────── 230/892 6.4it/s 39.4s<1:43
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 25% ━━━───────── 231/892 6.4it/s 39.5s<1:44
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 26% ━━━───────── 232/892 6.5it/s 39.7s<1:41
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 26% ━━━───────── 233/892 6.4it/s 39.8s<1:42
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 26% ━━━───────── 234/892 6.5it/s 40.0s<1:41
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 26% ━━━───────── 235/892 6.5it/s 40.1s<1:41
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 26% ━━━───────── 236/892 6.5it/s 40.3s<1:41
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 26% ━━━───────── 237/892 6.3it/s 40.5s<1:44
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 26% ━━━───────── 238/892 6.1it/s 40.6s<1:46
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 26% ━━━───────── 239/892 6.2it/s 40.8s<1:45
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 26% ━━━───────── 240/892 6.4it/s 40.9s<1:42
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 27% ━━━───────── 241/892 6.3it/s 41.1s<1:43
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 27% ━━━───────── 242/892 6.1it/s 41.3s<1:47
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 27% ━━━───────── 243/892 5.9it/s 41.5s<1:49
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 27% ━━━───────── 244/892 5.9it/s 41.6s<1:50
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 27% ━━━───────── 245/892 5.9it/s 41.8s<1:49
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 27% ━━━───────── 246/892 5.9it/s 42.0s<1:50
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 27% ━━━───────── 247/892 5.8it/s 42.2s<1:52
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 27% ━━━───────── 248/892 5.8it/s 42.3s<1:51
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 27% ━━━───────── 249/892 6.0it/s 42.5s<1:47
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 28% ━━━───────── 250/892 6.1it/s 42.7s<1:46
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 28% ━━━───────── 251/892 4.9it/s 43.1s<2:11
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 28% ━━━───────── 252/892 4.3it/s 43.5s<2:28
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 28% ━━━───────── 254/892 5.6it/s 43.7s<1:54
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 28% ━━━───────── 255/892 5.6it/s 43.9s<1:54
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 28% ━━━───────── 256/892 5.8it/s 44.0s<1:49
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 28% ━━━───────── 257/892 5.8it/s 44.2s<1:50
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 28% ━━━───────── 258/892 5.5it/s 44.4s<1:56
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 29% ━━━───────── 259/892 5.9it/s 44.6s<1:47
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 29% ━━━───────── 260/892 6.3it/s 44.7s<1:41
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 29% ━━━╸──────── 261/892 6.7it/s 44.8s<1:35
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 29% ━━━╸──────── 262/892 6.8it/s 45.0s<1:33
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 29% ━━━╸──────── 263/892 6.7it/s 45.1s<1:33
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 29% ━━━╸──────── 264/892 6.7it/s 45.3s<1:34
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 29% ━━━╸──────── 265/892 6.9it/s 45.4s<1:31
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 29% ━━━╸──────── 266/892 6.7it/s 45.6s<1:33
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 29% ━━━╸──────── 267/892 6.8it/s 45.7s<1:32
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 30% ━━━╸──────── 268/892 6.8it/s 45.9s<1:32
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 30% ━━━╸──────── 269/892 6.8it/s 46.0s<1:31
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 30% ━━━╸──────── 270/892 6.8it/s 46.1s<1:32
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 30% ━━━╸──────── 271/892 6.7it/s 46.3s<1:33
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 30% ━━━╸──────── 272/892 6.4it/s 46.5s<1:36
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 30% ━━━╸──────── 273/892 6.4it/s 46.6s<1:36
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 30% ━━━╸──────── 274/892 6.4it/s 46.8s<1:37
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 30% ━━━╸──────── 275/892 5.0it/s 47.3s<2:03
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 30% ━━━╸──────── 276/892 4.2it/s 47.8s<2:28
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 31% ━━━╸──────── 277/892 4.9it/s 48.0s<2:05
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 31% ━━━╸──────── 278/892 5.6it/s 48.1s<1:50
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 31% ━━━╸──────── 279/892 5.8it/s 48.3s<1:45
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 31% ━━━╸──────── 280/892 6.1it/s 48.4s<1:40
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 31% ━━━╸──────── 281/892 6.4it/s 48.5s<1:36
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 31% ━━━╸──────── 282/892 6.7it/s 48.7s<1:31
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 31% ━━━╸──────── 283/892 6.9it/s 48.8s<1:28
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 31% ━━━╸──────── 284/892 7.5it/s 48.9s<1:21
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 31% ━━━╸──────── 285/892 7.8it/s 49.0s<1:17
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 32% ━━━╸──────── 286/892 8.0it/s 49.2s<1:15
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 32% ━━━╸──────── 287/892 8.2it/s 49.3s<1:14
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 32% ━━━╸──────── 288/892 8.4it/s 49.4s<1:12
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 32% ━━━╸──────── 289/892 8.4it/s 49.5s<1:12
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 32% ━━━╸──────── 290/892 8.5it/s 49.6s<1:11
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 32% ━━━╸──────── 291/892 8.5it/s 49.7s<1:11
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 32% ━━━╸──────── 292/892 8.6it/s 49.9s<1:10
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 32% ━━━╸──────── 293/892 8.7it/s 50.0s<1:09
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 32% ━━━╸──────── 294/892 8.6it/s 50.1s<1:09
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 33% ━━━╸──────── 295/892 8.5it/s 50.2s<1:10
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 33% ━━━╸──────── 296/892 8.4it/s 50.3s<1:11
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 33% ━━━╸──────── 297/892 8.2it/s 50.5s<1:13
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 33% ━━━━──────── 298/892 8.3it/s 50.6s<1:12
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 33% ━━━━──────── 299/892 8.4it/s 50.7s<1:11
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 33% ━━━━──────── 300/892 8.3it/s 50.8s<1:11
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 33% ━━━━──────── 301/892 8.1it/s 51.0s<1:13
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 33% ━━━━──────── 302/892 6.3it/s 51.4s<1:34
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 33% ━━━━──────── 303/892 5.3it/s 51.8s<1:51
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 34% ━━━━──────── 304/892 6.3it/s 51.9s<1:33
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 34% ━━━━──────── 305/892 7.0it/s 52.0s<1:24
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 34% ━━━━──────── 306/892 7.8it/s 52.1s<1:15
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 34% ━━━━──────── 308/892 8.4it/s 52.3s<1:09
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 34% ━━━━──────── 309/892 8.3it/s 52.4s<1:10
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 34% ━━━━──────── 310/892 8.3it/s 52.5s<1:10
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 34% ━━━━──────── 311/892 8.7it/s 52.6s<1:06
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 34% ━━━━──────── 312/892 8.9it/s 52.8s<1:05
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 35% ━━━━──────── 313/892 8.7it/s 52.9s<1:06
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 35% ━━━━──────── 314/892 8.7it/s 53.0s<1:06
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 35% ━━━━──────── 315/892 8.7it/s 53.1s<1:06
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 35% ━━━━──────── 316/892 8.7it/s 53.2s<1:07
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 35% ━━━━──────── 317/892 8.7it/s 53.3s<1:06
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 35% ━━━━──────── 318/892 8.5it/s 53.5s<1:07
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 35% ━━━━──────── 319/892 8.6it/s 53.6s<1:07
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 35% ━━━━──────── 320/892 8.6it/s 53.7s<1:07
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 35% ━━━━──────── 321/892 8.5it/s 53.8s<1:08
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 36% ━━━━──────── 322/892 8.4it/s 53.9s<1:08
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 36% ━━━━──────── 323/892 8.4it/s 54.1s<1:08
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 36% ━━━━──────── 324/892 8.5it/s 54.2s<1:07
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 36% ━━━━──────── 326/892 9.1it/s 54.4s<1:02
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 36% ━━━━──────── 328/892 9.6it/s 54.5s<59.0s
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 36% ━━━━──────── 329/892 9.5it/s 54.7s<59.5s
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 36% ━━━━──────── 330/892 9.0it/s 54.8s<1:02
[K                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 37% ━━━━──────── 331/892 8.1it/s 55.0s<1:10
